,ward,district,date_day,date_year,charge_1_type,race_WHITE HISPANIC,race_BLACK,race_BLACK HISPANIC,race_WHITE,race_ASIAN / PACIFIC ISLANDER,race_AMER INDIAN / ALASKAN NATIVE,race_UNKNOWN / REFUSED
48069,28,011,14,2022,F,0,1,0,0,0,0,0
48070,21,022,14,2022,F,0,1,0,0,0,0,0
48071,5,003,14,2022,M,0,1,0,0,0,0,0
48072,24,010,14,2022,F,0,1,0,0,0,0,0
48073,12,010,14,2022,M,1,0,0,0,0,0,0
48074,6,003,14,2022,M,0,1,0,0,0,0,0
48075,27,018,14,2022,M,0,1,0,0,0,0,0
48076,28,011,18,2021,F,0,1,0,0,0,0,0
48077,49,024,14,2022,M,0,1,0,0,0,0,0
48078,42,018,14,2022,M,0,1,0,0,0,0,0
48079,4,001,14,2022,F,0,1,0,0,0,0,0
48080,22,010,14,2022,M,1,0,0,0,0,0,0
48081,29,015,14,2022,F,0,1,0,0,0,0,0
48082,26,014,14,2022,M,1,0,0,0,0,0,0
48083,3,001,14,2022,F,0,1,0,0,0,0,0
48084,31,025,14,2022,F,1,0,0,0,0,0,0
48085,46,019,14,2022,M,1,0,0,0,0,0,0
48086,3,002,14,2022,F,0,1,0,0,0,0,0
48087,42,018,14,2022,M,0,1,0,0,0,0,0
48088,24,011,14,2022,M,0,1,0,0,0,0,0
48089,16,007,14,2022,F,0,1,0,0,0,0,0
48090,50,024,14,2022,M,0,0,0,0,1,0,0
48091,3,002,14,2022,F,0,1,0,0,0,0,0
48092,39,017,14,2022,M,1,0,0,0,0,0,0
48093,24,011,14,2022,F,0,1,0,0,0,0,0
48094,44,019,14,2022,F,0,1,0,0,0,0,0
48095,14,008,14,2022,F,1,0,0,0,0,0,0
48096,10,004,14,2022,F,0,1,0,0,0,0,0
48097,50,024,14,2022,M,1,0,0,0,0,0,0
48098,9,005,14,2022,F,0,1,0,0,0,0,0
48099,42,018,14,2022,M,0,1,0,0,0,0,0
48100,28,011,14,2022,F,0,1,0,0,0,0,0
48101,48,020,14,2022,M,1,0,0,0,0,0,0
48102,24,011,14,2022,F,0,1,0,0,0,0,0
48103,49,024,14,2022,M,0,1,0,0,0,0,0
48104,22,010,14,2022,F,1,0,0,0,0,0,0
48105,16,007,14,2022,M,0,0,0,1,0,0,0
48106,8,004,14,2022,F,0,1,0,0,0,0,0
48107,11,001,14,2022,M,0,0,0,0,1,0,0
48108,32,019,14,2022,M,0,1,0,0,0,0,0
48109,15,009,14,2022,M,1,0,0,0,0,0,0
48110,49,024,14,2022,M,0,1,0,0,0,0,0
48111,16,007,14,2022,F,1,0,0,0,0,0,0
48112,3,002,21,2022,F,0,1,0,0,0,0,0
48113,24,010,21,2022,M,0,1,0,0,0,0,0
48114,42,001,21,2022,M,0,1,0,0,0,0,0
48115,8,006,21,2022,F,0,1,0,0,0,0,0
48116,17,006,18,2021,F,0,1,0,0,0,0,0
48117,34,022,18,2021,F,0,1,0,0,0,0,0
48118,21,022,18,2021,F,0,1,0,0,0,0,0
48119,16,007,21,2022,F,0,1,0,0,0,0,0
48120,9,005,21,2022,F,0,1,0,0,0,0,0
48121,6,003,21,2022,M,0,1,0,0,0,0,0
48122,46,019,21,2022,M,1,0,0,0,0,0,0
48123,42,001,15,2022,M,0,1,0,0,0,0,0
48124,7,004,18,2021,M,0,1,0,0,0,0,0
48125,7,004,18,2021,F,0,1,0,0,0,0,0
48126,7,004,18,2021,F,0,1,0,0,0,0,0
48127,34,022,18,2021,M,0,1,0,0,0,0,0
48128,28,012,18,2021,M,0,1,0,0,0,0,0
48129,16,009,18,2021,F,0,1,0,0,0,0,0
48130,21,006,18,2021,F,0,1,0,0,0,0,0
48131,28,011,18,2021,F,0,1,0,0,0,0,0
48132,27,011,18,2021,F,0,1,0,0,0,0,0
48133,17,007,18,2021,M,0,1,0,0,0,0,0
48134,37,025,18,2021,M,0,1,0,0,0,0,0
48135,37,025,18,2021,F,0,1,0,0,0,0,0
48136,6,006,18,2021,F,0,1,0,0,0,0,0
48137,28,011,18,2021,F,1,0,0,0,0,0,0
48138,28,011,18,2021,F,0,1,0,0,0,0,0
48139,17,006,18,2021,F,0,1,0,0,0,0,0
48140,10,004,18,2021,F,0,1,0,0,0,0,0
48141,23,008,18,2021,M,1,0,0,0,0,0,0
48142,21,006,18,2021,F,0,1,0,0,0,0,0
48143,28,011,18,2021,F,0,1,0,0,0,0,0
48144,27,011,18,2021,O,0,1,0,0,0,0,0
48145,20,009,18,2021,M,0,1,0,0,0,0,0
48146,17,007,18,2021,M,0,1,0,0,0,0,0
48147,6,006,18,2021,F,0,1,0,0,0,0,0
48148,5,003,18,2021,F,0,1,0,0,0,0,0
48149,25,001,18,2021,M,0,1,0,0,0,0,0
48150,24,010,18,2021,F,0,1,0,0,0,0,0
48151,26,025,18,2021,F,0,0,0,1,0,0,0
48152,2,018,18,2021,F,0,1,0,0,0,0,0
48153,39,017,18,2021,F,1,0,0,0,0,0,0
48154,28,011,18,2021,F,0,1,0,0,0,0,0
48155,43,018,18,2021,F,1,0,0,0,0,0,0
48156,9,005,18,2021,F,0,1,0,0,0,0,0
48157,32,014,18,2021,F,0,1,0,0,0,0,0
48158,49,024,18,2021,M,0,1,0,0,0,0,0
48159,26,011,18,2021,M,1,0,0,0,0,0,0
48160,26,011,18,2021,M,1,0,0,0,0,0,0
48161,4,002,18,2021,M,0,1,0,0,0,0,0
48162,1,014,18,2021,M,0,0,0,1,0,0,0
48163,24,010,18,2021,F,0,1,0,0,0,0,0
48164,24,010,19,2021,F,0,1,0,0,0,0,0
48165,34,022,18,2021,M,0,1,0,0,0,0,0
48166,17,006,18,2021,F,0,1,0,0,0,0,0
48167,37,015,18,2021,F,0,1,0,0,0,0,0
48168,37,015,18,2021,F,0,1,0,0,0,0,0
48169,28,011,18,2021,F,0,1,0,0,0,0,0
48170,9,005,18,2021,M,0,1,0,0,0,0,0
48171,16,007,18,2021,F,0,1,0,0,0,0,0
48172,31,025,18,2021,M,0,1,0,0,0,0,0
48173,7,004,18,2021,F,0,1,0,0,0,0,0
48174,17,006,18,2021,F,0,1,0,0,0,0,0
48175,32,014,18,2021,M,0,0,0,1,0,0,0
48176,27,011,18,2021,F,1,0,0,0,0,0,0
48177,16,009,18,2021,M,0,1,0,0,0,0,0
48178,49,024,18,2021,M,0,1,0,0,0,0,0
48179,21,006,18,2021,F,0,1,0,0,0,0,0
48180,9,005,18,2021,M,0,1,0,0,0,0,0
48181,28,015,18,2021,F,0,1,0,0,0,0,0
48182,17,006,18,2021,M,0,1,0,0,0,0,0
48183,28,015,18,2021,F,0,1,0,0,0,0,0
48184,46,019,18,2021,F,0,1,0,0,0,0,0
48185,28,015,21,2022,F,0,1,0,0,0,0,0
48186,32,014,21,2022,M,0,1,0,0,0,0,0
48187,32,014,21,2022,M,0,1,0,0,0,0,0
48188,17,006,21,2022,M,0,1,0,0,0,0,0
48189,6,007,21,2022,O,0,1,0,0,0,0,0
48190,28,011,21,2022,F,1,0,0,0,0,0,0
48191,42,018,21,2022,M,0,1,0,0,0,0,0
48192,34,022,21,2022,M,0,1,0,0,0,0,0
48193,7,004,21,2022,M,0,1,0,0,0,0,0
48194,9,005,21,2022,F,0,1,0,0,0,0,0
48195,27,011,21,2022,M,0,1,0,0,0,0,0
48196,44,019,21,2022,M,0,1,0,0,0,0,0
48197,29,025,21,2022,M,0,1,0,0,0,0,0
48198,33,017,21,2022,M,1,0,0,0,0,0,0
48199,6,007,21,2022,M,0,1,0,0,0,0,0
48200,13,008,21,2022,M,0,1,0,0,0,0,0
48201,29,015,21,2022,M,0,1,0,0,0,0,0
48202,34,005,21,2022,M,0,1,0,0,0,0,0
48203,20,002,21,2022,F,0,1,0,0,0,0,0
48204,9,005,21,2022,F,0,1,0,0,0,0,0
48205,4,002,21,2022,F,0,1,0,0,0,0,0
48206,3,009,21,2022,M,0,1,0,0,0,0,0
48207,9,005,15,2022,M,0,1,0,0,0,0,0
48208,6,006,15,2022,M,0,1,0,0,0,0,0
48209,25,012,15,2022,F,1,0,0,0,0,0,0
48210,37,015,15,2022,M,0,1,0,0,0,0,0
48211,37,025,15,2022,M,0,0,0,1,0,0,0
48212,27,018,15,2022,M,0,1,0,0,0,0,0
48213,41,016,15,2022,M,0,0,0,1,0,0,0
48214,20,003,15,2022,F,0,1,0,0,0,0,0
48215,22,010,15,2022,F,0,1,0,0,0,0,0
48216,19,022,15,2022,F,0,1,0,0,0,0,0
48217,27,012,15,2022,M,1,0,0,0,0,0,0
48218,21,006,15,2022,M,0,1,0,0,0,0,0
48219,33,014,15,2022,M,0,0,0,1,0,0,0
48220,17,006,15,2022,M,0,1,0,0,0,0,0
48221,25,012,15,2022,F,0,1,0,0,0,0,0
48222,24,010,15,2022,F,0,1,0,0,0,0,0
48223,26,025,15,2022,F,1,0,0,0,0,0,0
48224,22,010,15,2022,F,0,1,0,0,0,0,0
48225,4,002,15,2022,F,0,1,0,0,0,0,0
48226,29,015,15,2022,F,0,1,0,0,0,0,0
48227,10,004,15,2022,M,1,0,0,0,0,0,0
48228,16,007,15,2022,F,0,1,0,0,0,0,0
48229,25,012,15,2022,M,0,1,0,0,0,0,0
48230,25,012,17,2022,M,0,1,0,0,0,0,0
48231,28,011,15,2022,F,0,1,0,0,0,0,0
48232,16,007,15,2022,F,0,1,0,0,0,0,0
48233,22,010,15,2022,O,0,0,0,1,0,0,0
48234,21,006,15,2022,M,0,1,0,0,0,0,0
48235,8,004,15,2022,F,0,1,0,0,0,0,0
48236,42,001,15,2022,F,0,1,0,0,0,0,0
48237,6,006,15,2022,F,0,1,0,0,0,0,0
48238,45,017,15,2022,M,1,0,0,0,0,0,0
48239,49,024,15,2022,F,0,1,0,0,0,0,0
48240,8,006,15,2022,M,0,1,0,0,0,0,0
48241,14,008,15,2022,O,1,0,0,0,0,0,0
48242,5,003,15,2022,M,0,1,0,0,0,0,0
48243,37,025,15,2022,M,1,0,0,0,0,0,0
48244,31,025,15,2022,M,1,0,0,0,0,0,0
48245,6,006,15,2022,M,0,1,0,0,0,0,0
48246,6,006,15,2022,M,0,1,0,0,0,0,0
48247,20,007,15,2022,M,0,1,0,0,0,0,0
48248,21,006,15,2022,M,1,0,0,0,0,0,0
48249,28,011,15,2022,F,0,1,0,0,0,0,0
48250,28,011,15,2022,F,0,1,0,0,0,0,0
48251,8,003,15,2022,M,0,1,0,0,0,0,0
48252,26,025,15,2022,M,1,0,0,0,0,0,0
48253,7,004,15,2022,F,0,1,0,0,0,0,0
48254,9,005,19,2021,F,0,1,0,0,0,0,0
48255,24,010,15,2022,F,0,1,0,0,0,0,0
48256,14,009,15,2022,M,1,0,0,0,0,0,0
48257,14,009,15,2022,F,1,0,0,0,0,0,0
48258,30,016,19,2021,M,1,0,0,0,0,0,0
48259,28,011,19,2021,M,0,0,0,0,0,0,1
48260,42,001,19,2021,F,0,1,0,0,0,0,0
48261,42,001,19,2021,F,0,1,0,0,0,0,0
48262,42,001,19,2021,M,0,1,0,0,0,0,0
48263,4,001,15,2022,M,0,0,0,1,0,0,0
48264,4,001,15,2022,M,0,0,0,1,0,0,0
48265,4,001,15,2022,M,0,0,0,1,0,0,0
48266,4,001,15,2022,M,0,0,0,1,0,0,0
48267,42,018,15,2022,M,0,1,0,0,0,0,0
48268,40,024,15,2022,F,0,0,0,1,0,0,0
48269,40,024,15,2022,F,0,0,0,1,0,0,0
48270,6,003,15,2022,M,0,1,0,0,0,0,0
48271,33,017,15,2022,M,1,0,0,0,0,0,0
48272,31,025,15,2022,F,1,0,0,0,0,0,0
48273,31,025,15,2022,F,0,1,0,0,0,0,0
48274,31,025,15,2022,F,0,1,0,0,0,0,0
48275,41,016,15,2022,M,0,0,0,1,0,0,0
48276,22,010,19,2021,F,1,0,0,0,0,0,0
48277,7,004,19,2021,M,0,1,0,0,0,0,0
48278,28,011,19,2021,M,0,1,0,0,0,0,0
48279,37,015,19,2021,F,0,1,0,0,0,0,0
48280,21,006,19,2021,O,0,1,0,0,0,0,0
48281,28,011,19,2021,F,0,1,0,0,0,0,0
48282,28,011,19,2021,F,0,1,0,0,0,0,0
48283,16,009,19,2021,F,0,1,0,0,0,0,0
48284,16,009,19,2021,F,0,1,0,0,0,0,0
48285,47,019,19,2021,F,0,0,0,1,0,0,0
48286,37,011,19,2021,F,0,1,0,0,0,0,0
48287,17,007,19,2021,F,0,1,0,0,0,0,0
48288,28,011,19,2021,F,0,1,0,0,0,0,0
48289,37,011,19,2021,M,0,1,0,0,0,0,0
48290,27,011,19,2021,F,0,0,0,1,0,0,0
48291,27,011,19,2021,F,0,1,0,0,0,0,0
48292,6,006,19,2021,M,0,1,0,0,0,0,0
48293,42,001,19,2021,M,0,1,0,0,0,0,0
48294,29,015,19,2021,F,0,1,0,0,0,0,0
48295,19,022,19,2021,M,0,1,0,0,0,0,0
48296,21,006,19,2021,M,0,1,0,0,0,0,0
48297,28,011,19,2021,F,0,1,0,0,0,0,0
48298,31,025,19,2021,F,1,0,0,0,0,0,0
48299,21,022,19,2021,F,0,1,0,0,0,0,0
48300,27,012,19,2021,F,0,1,0,0,0,0,0
48301,8,003,19,2021,F,0,1,0,0,0,0,0
48302,49,024,19,2021,M,0,1,0,0,0,0,0
48303,28,011,19,2021,F,0,0,0,1,0,0,0
48304,8,006,19,2021,F,0,1,0,0,0,0,0
48305,37,011,19,2021,F,0,1,0,0,0,0,0
48306,15,007,19,2021,F,0,1,0,0,0,0,0
48307,40,020,19,2021,M,0,1,0,0,0,0,0
48308,34,005,19,2021,F,0,1,0,0,0,0,0
48309,45,016,19,2021,F,0,0,0,0,1,0,0
48310,23,008,19,2021,M,1,0,0,0,0,0,0
48311,15,009,19,2021,M,0,1,0,0,0,0,0
48312,8,006,19,2021,F,0,1,0,0,0,0,0
48313,4,001,19,2021,M,0,1,0,0,0,0,0
48314,27,011,19,2021,M,0,1,0,0,0,0,0
48315,42,001,19,2021,F,0,1,0,0,0,0,0
48316,34,022,19,2021,F,0,1,0,0,0,0,0
48317,28,011,19,2021,M,0,1,0,0,0,0,0
48318,17,008,19,2021,O,0,1,0,0,0,0,0
48319,16,007,19,2021,F,0,1,0,0,0,0,0
48320,16,007,19,2021,M,1,0,0,0,0,0,0
48321,14,008,19,2021,M,1,0,0,0,0,0,0
48322,34,022,19,2021,F,0,1,0,0,0,0,0
48323,49,024,19,2021,M,0,1,0,0,0,0,0
48324,3,002,19,2021,M,0,1,0,0,0,0,0
48325,21,022,19,2021,F,0,1,0,0,0,0,0
48326,42,001,19,2021,F,0,0,0,1,0,0,0
48327,5,003,19,2021,M,0,1,0,0,0,0,0
48328,20,003,19,2021,F,0,1,0,0,0,0,0
48329,16,008,19,2021,F,0,1,0,0,0,0,0
48330,11,001,19,2021,M,1,0,0,0,0,0,0
48331,9,022,19,2021,O,0,1,0,0,0,0,0
48332,10,004,19,2021,F,0,0,0,1,0,0,0
48333,38,016,15,2022,F,0,1,0,0,0,0,0
48334,28,010,15,2022,M,0,1,0,0,0,0,0
48335,38,016,15,2022,M,0,0,0,1,0,0,0
48336,20,009,15,2022,M,1,0,0,0,0,0,0
48337,16,008,15,2022,F,0,1,0,0,0,0,0
48338,8,006,15,2022,M,0,1,0,0,0,0,0
48339,1,014,15,2022,M,1,0,0,0,0,0,0
48340,1,014,15,2022,M,1,0,0,0,0,0,0
48341,4,002,15,2022,M,0,1,0,0,0,0,0
48342,7,004,15,2022,F,0,1,0,0,0,0,0
48343,41,016,15,2022,M,0,0,0,1,0,0,0
48344,6,003,15,2022,F,0,1,0,0,0,0,0
48345,17,006,15,2022,M,0,1,0,0,0,0,0
48346,32,018,15,2022,M,0,0,0,1,0,0,0
48347,2,018,15,2022,M,0,0,0,1,0,0,0
48348,1,014,15,2022,F,0,1,0,0,0,0,0
48349,1,014,15,2022,M,0,1,0,0,0,0,0
48350,37,025,15,2022,F,1,0,0,0,0,0,0
48351,24,011,15,2022,F,0,1,0,0,0,0,0
48352,24,010,15,2022,M,0,1,0,0,0,0,0
48353,39,017,15,2022,M,0,1,0,0,0,0,0
48354,34,022,15,2022,M,0,1,0,0,0,0,0
48355,24,010,15,2022,F,0,1,0,0,0,0,0
48356,27,012,15,2022,M,0,1,0,0,0,0,0
48357,31,025,15,2022,M,1,0,0,0,0,0,0
48358,44,019,15,2022,M,1,0,0,0,0,0,0
48359,41,016,15,2022,M,1,0,0,0,0,0,0
48360,41,016,15,2022,M,0,1,0,0,0,0,0
48361,41,016,15,2022,M,0,0,0,0,1,0,0
48362,42,018,15,2022,F,0,1,0,0,0,0,0
48363,42,018,15,2022,M,0,1,0,0,0,0,0
48364,42,001,15,2022,M,1,0,0,0,0,0,0
48365,35,014,15,2022,M,0,1,0,0,0,0,0
48366,46,019,15,2022,M,1,0,0,0,0,0,0
48367,41,016,15,2022,M,0,0,0,1,0,0,0
48368,16,007,15,2022,F,0,1,0,0,0,0,0
48369,6,006,15,2022,F,0,1,0,0,0,0,0
48370,6,003,15,2022,M,0,1,0,0,0,0,0
48371,41,016,15,2022,M,0,0,0,1,0,0,0
48372,41,016,15,2022,M,0,0,0,0,1,0,0
48373,8,004,15,2022,F,0,1,0,0,0,0,0
48374,4,001,15,2022,M,0,1,0,0,0,0,0
48375,9,006,15,2022,F,0,1,0,0,0,0,0
48376,37,025,15,2022,M,0,0,0,1,0,0,0
48377,40,020,15,2022,M,0,1,0,0,0,0,0
48378,36,025,15,2022,F,1,0,0,0,0,0,0
48379,27,011,15,2022,F,0,1,0,0,0,0,0
48380,18,008,15,2022,M,1,0,0,0,0,0,0
48381,37,025,15,2022,M,0,1,0,0,0,0,0
48382,34,005,15,2022,M,0,1,0,0,0,0,0
48383,7,004,20,2021,F,0,1,0,0,0,0,0
48384,38,016,20,2021,M,0,1,0,0,0,0,0
48385,4,001,15,2022,F,0,1,0,0,0,0,0
48386,36,025,15,2022,F,1,0,0,0,0,0,0
48387,35,014,15,2022,M,0,1,0,0,0,0,0
48388,28,011,15,2022,M,0,1,0,0,0,0,0
48389,27,012,15,2022,F,0,1,0,0,0,0,0
48390,45,016,15,2022,M,1,0,0,0,0,0,0
48391,6,007,15,2022,F,0,1,0,0,0,0,0
48392,4,001,27,2022,F,1,0,0,0,0,0,0
48393,6,007,27,2022,M,0,1,0,0,0,0,0
48394,10,004,27,2022,M,0,1,0,0,0,0,0
48395,15,007,27,2022,M,0,1,0,0,0,0,0
48396,24,010,27,2022,M,0,1,0,0,0,0,0
48397,6,007,27,2022,F,0,1,0,0,0,0,0
48398,26,014,27,2022,M,1,0,0,0,0,0,0
48399,27,012,27,2022,F,1,0,0,0,0,0,0
48400,26,012,27,2022,M,1,0,0,0,0,0,0
48401,37,025,27,2022,F,0,1,0,0,0,0,0
48402,23,008,27,2022,M,1,0,0,0,0,0,0
48403,4,001,27,2022,F,0,1,0,0,0,0,0
48404,24,010,27,2022,F,0,1,0,0,0,0,0
48405,29,025,20,2021,F,0,1,0,0,0,0,0
48406,37,025,20,2021,F,0,1,0,0,0,0,0
48407,37,025,20,2021,F,0,1,0,0,0,0,0
48408,29,015,20,2021,F,0,1,0,0,0,0,0
48409,17,006,20,2021,M,0,1,0,0,0,0,0
48410,31,025,27,2022,M,1,0,0,0,0,0,0
48411,31,016,27,2022,M,0,0,0,1,0,0,0
48412,28,011,27,2022,M,0,1,0,0,0,0,0
48413,27,011,27,2022,F,0,1,0,0,0,0,0
48414,28,015,27,2022,F,0,1,0,0,0,0,0
48415,7,004,27,2022,M,0,1,0,0,0,0,0
48416,19,022,27,2022,F,0,1,0,0,0,0,0
48417,34,005,27,2022,F,0,1,0,0,0,0,0
48418,39,017,27,2022,F,0,0,0,1,0,0,0
48419,28,011,20,2021,F,0,1,0,0,0,0,0
48420,32,014,20,2021,M,1,0,0,0,0,0,0
48421,8,006,20,2021,F,0,1,0,0,0,0,0
48422,29,015,20,2021,M,0,1,0,0,0,0,0
48423,28,011,20,2021,F,0,1,0,0,0,0,0
48424,8,006,20,2021,M,0,1,0,0,0,0,0
48425,16,008,20,2021,O,0,1,0,0,0,0,0
48426,36,025,20,2021,F,0,1,0,0,0,0,0
48427,37,011,20,2021,F,0,1,0,0,0,0,0
48428,34,005,20,2021,M,0,1,0,0,0,0,0
48429,17,006,20,2021,M,0,1,0,0,0,0,0
48430,28,011,20,2021,F,0,1,0,0,0,0,0
48431,3,001,20,2021,M,0,1,0,0,0,0,0
48432,4,002,20,2021,O,0,1,0,0,0,0,0
48433,16,007,20,2021,M,0,1,0,0,0,0,0
48434,20,003,20,2021,M,0,1,0,0,0,0,0
48435,17,007,20,2021,F,0,1,0,0,0,0,0
48436,21,022,20,2021,F,0,1,0,0,0,0,0
48437,16,008,20,2021,M,0,1,0,0,0,0,0
48438,27,011,20,2021,F,0,1,0,0,0,0,0
48439,5,002,20,2021,M,0,1,0,0,0,0,0
48440,17,008,20,2021,M,0,1,0,0,0,0,0
48441,12,009,20,2021,F,0,1,0,0,0,0,0
48442,28,011,20,2021,M,0,1,0,0,0,0,0
48443,10,004,20,2021,F,0,1,0,0,0,0,0
48444,29,025,20,2021,M,1,0,0,0,0,0,0
48445,50,024,20,2021,M,0,0,0,0,1,0,0
48446,28,015,20,2021,F,0,1,0,0,0,0,0
48447,24,011,20,2021,F,0,1,0,0,0,0,0
48448,28,011,20,2021,F,0,1,0,0,0,0,0
48449,5,003,20,2021,M,0,1,0,0,0,0,0
48450,24,010,20,2021,F,0,1,0,0,0,0,0
48451,21,006,20,2021,M,0,1,0,0,0,0,0
48452,21,006,20,2021,M,0,1,0,0,0,0,0
48453,21,006,20,2021,M,0,1,0,0,0,0,0
48454,27,011,20,2021,F,0,1,0,0,0,0,0
48455,5,003,20,2021,F,0,1,0,0,0,0,0
48456,6,006,20,2021,F,0,1,0,0,0,0,0
48457,28,015,20,2021,F,0,1,0,0,0,0,0
48458,29,015,20,2021,F,0,1,0,0,0,0,0
48459,28,011,20,2021,F,0,1,0,0,0,0,0
48460,28,012,20,2021,F,0,1,0,0,0,0,0
48461,17,006,20,2021,M,0,1,0,0,0,0,0
48462,6,006,20,2021,F,0,1,0,0,0,0,0
48463,6,006,20,2021,M,0,1,0,0,0,0,0
48464,11,009,20,2021,F,1,0,0,0,0,0,0
48465,24,010,20,2021,F,0,1,0,0,0,0,0
48466,4,001,20,2021,M,0,1,0,0,0,0,0
48467,21,006,20,2021,M,0,1,0,0,0,0,0
48468,42,018,20,2021,M,0,1,0,0,0,0,0
48469,17,006,20,2021,M,0,1,0,0,0,0,0
48470,11,012,20,2021,M,0,1,0,0,0,0,0
48471,6,007,20,2021,F,0,1,0,0,0,0,0
48472,37,011,20,2021,F,0,1,0,0,0,0,0
48473,17,006,20,2021,F,0,1,0,0,0,0,0
48474,7,004,20,2021,O,0,1,0,0,0,0,0
48475,50,024,20,2021,F,1,0,0,0,0,0,0
48476,3,002,20,2021,F,0,1,0,0,0,0,0
48477,44,019,20,2021,M,0,1,0,0,0,0,0
48478,15,009,20,2021,M,1,0,0,0,0,0,0
48479,15,007,20,2021,M,0,1,0,0,0,0,0
48480,37,015,20,2021,M,0,1,0,0,0,0,0
48481,28,011,20,2021,F,0,1,0,0,0,0,0
48482,34,005,20,2021,O,0,1,0,0,0,0,0
48483,24,011,21,2021,M,0,1,0,0,0,0,0
48484,11,001,22,2022,M,0,1,0,0,0,0,0
48485,24,010,22,2022,F,0,1,0,0,0,0,0
48486,15,007,28,2022,M,0,1,0,0,0,0,0
48487,20,009,22,2022,O,0,1,0,0,0,0,0
48488,32,014,22,2022,M,0,1,0,0,0,0,0
48489,37,025,22,2022,F,0,1,0,0,0,0,0
48490,17,007,22,2022,M,0,1,0,0,0,0,0
48491,9,005,22,2022,F,0,1,0,0,0,0,0
48492,37,015,22,2022,M,0,1,0,0,0,0,0
48493,37,015,22,2022,M,0,1,0,0,0,0,0
48494,21,022,21,2021,M,0,1,0,0,0,0,0
48495,31,025,22,2022,M,1,0,0,0,0,0,0
48496,28,015,22,2022,M,0,1,0,0,0,0,0
48497,20,003,22,2022,M,0,1,0,0,0,0,0
48498,11,009,22,2022,M,0,0,0,1,0,0,0
48499,37,011,22,2022,M,0,1,0,0,0,0,0
48500,5,003,22,2022,F,0,1,0,0,0,0,0
48501,42,018,22,2022,F,0,1,0,0,0,0,0
48502,12,010,22,2022,F,1,0,0,0,0,0,0
48503,8,006,22,2022,M,0,1,0,0,0,0,0
48504,8,006,22,2022,F,0,1,0,0,0,0,0
48505,37,015,22,2022,M,0,1,0,0,0,0,0
48506,20,009,22,2022,F,0,1,0,0,0,0,0
48507,42,018,16,2022,F,0,1,0,0,0,0,0
48508,44,019,16,2022,M,1,0,0,0,0,0,0
48509,26,014,16,2022,M,0,1,0,0,0,0,0
48510,46,019,16,2022,M,0,1,0,0,0,0,0
48511,21,006,16,2022,M,0,1,0,0,0,0,0
48512,34,005,16,2022,M,0,1,0,0,0,0,0
48513,7,004,16,2022,M,0,1,0,0,0,0,0
48514,42,001,16,2022,O,0,1,0,0,0,0,0
48515,28,012,16,2022,F,0,1,0,0,0,0,0
48516,24,010,16,2022,F,0,1,0,0,0,0,0
48517,27,011,16,2022,O,0,0,0,1,0,0,0
48518,4,002,16,2022,M,0,1,0,0,0,0,0
48519,42,018,16,2022,F,0,1,0,0,0,0,0
48520,16,008,16,2022,F,0,1,0,0,0,0,0
48521,37,011,16,2022,F,0,0,1,0,0,0,0
48522,3,001,16,2022,M,0,1,0,0,0,0,0
48523,4,001,16,2022,F,0,1,0,0,0,0,0
48524,31,025,16,2022,F,1,0,0,0,0,0,0
48525,45,017,16,2022,M,1,0,0,0,0,0,0
48526,49,024,16,2022,M,1,0,0,0,0,0,0
48527,37,015,16,2022,F,0,1,0,0,0,0,0
48528,49,024,16,2022,M,0,0,0,1,0,0,0
48529,1,012,16,2022,M,0,1,0,0,0,0,0
48530,46,019,16,2022,M,0,1,0,0,0,0,0
48531,46,019,16,2022,M,0,1,0,0,0,0,0
48532,26,014,16,2022,O,0,0,1,0,0,0,0
48533,4,001,16,2022,F,0,1,0,0,0,0,0
48534,24,010,16,2022,F,1,0,0,0,0,0,0
48535,8,006,16,2022,F,0,1,0,0,0,0,0
48536,45,016,16,2022,M,0,1,0,0,0,0,0
48537,15,007,16,2022,F,0,1,0,0,0,0,0
48538,15,007,16,2022,F,0,1,0,0,0,0,0
48539,24,010,16,2022,M,0,1,0,0,0,0,0
48540,17,007,16,2022,M,0,1,0,0,0,0,0
48541,1,014,16,2022,M,0,1,0,0,0,0,0
48542,30,025,16,2022,M,0,1,0,0,0,0,0
48543,2,018,21,2021,F,0,1,0,0,0,0,0
48544,2,018,21,2021,F,0,1,0,0,0,0,0
48545,8,006,21,2021,M,0,1,0,0,0,0,0
48546,8,006,21,2021,F,0,1,0,0,0,0,0
48547,8,006,16,2022,M,0,1,0,0,0,0,0
48548,41,016,16,2022,M,0,1,0,0,0,0,0
48549,50,024,16,2022,M,0,0,0,1,0,0,0
48550,29,015,16,2022,F,0,1,0,0,0,0,0
48551,47,019,16,2022,M,0,0,0,1,0,0,0
48552,49,024,16,2022,M,0,1,0,0,0,0,0
48553,34,022,16,2022,F,0,1,0,0,0,0,0
48554,9,005,21,2021,F,0,1,0,0,0,0,0
48555,28,015,21,2021,M,0,1,0,0,0,0,0
48556,50,024,21,2021,F,0,1,0,0,0,0,0
48557,24,010,21,2021,F,0,1,0,0,0,0,0
48558,24,010,21,2021,F,0,1,0,0,0,0,0
48559,21,022,21,2021,M,0,1,0,0,0,0,0
48560,26,025,21,2021,F,1,0,0,0,0,0,0
48561,34,005,21,2021,M,0,1,0,0,0,0,0
48562,20,003,21,2021,M,0,1,0,0,0,0,0
48563,6,006,21,2021,M,0,1,0,0,0,0,0
